DATUM;Situation;Beschreibung;Sozialform;Beobachtung ID;Skala;Kategorie;TM;X
11.12.23;Video;Video 9 (Klasse 6) - Französisch;P;V. 9.0;6;METHODEN;1;1
11.12.23;Video;Video 9 (Klasse 6) - Französisch;P;V. 9.0;6;MOTIVIERUNG;1;1
11.12.23;Video;Video 9 (Klasse 6) - Französisch;P;V. 9.0;6;PARTIZIPATION;5;3
11.12.23;Video;Video 9 (Klasse 6) - Französisch;P;V. 9.0;6;PROZESS;1;1
11.12.23;Video;Video 9 (Klasse 6) - Französisch;P;V. 9.0;6;SELBSTSTÄNDIGKEIT;4;4
11.12.23;Video;Video 9 (Klasse 6) - Französisch;P;V. 9.0;6;SELBSTWIRKSAMKEIT;4;2
11.12.23;Video;Video 9 (Klasse 6) - Französisch;P;V. 9.0;6;SICHERUNG;1;2
11.12.23;Video;Video 9 (Klasse 6) - Französisch;P;V. 9.0;6;STRUKTUR_1;1;2
11.12.23;Video;Video 9 (Klasse 6) - Französisch;P;V. 9.0;6;STRUKTUR_2;1;1
11.12.23;Video;Video 9 (Klasse 6) - Französisch;P;V. 9.0;6;VERANSCHAULICHUNG;1;1
11.12.23;Video;Video 9 (Klasse 6) - Französisch;P;V. 9.0;6;VERBINDEND;6;6
11.12.23;Video;Video 9 (Klasse 6) - Französisch;P;V. 9.0;6;VORWISSEN;1;2
11.12.23;Video;Video 9 (Klasse 6) - Französisch;P;V. 9.0;6;WIRKLICHKEIT;6;5
11.12.23;Video;Video 9 (Klasse 6) - Französisch;P;V. 9.0;6;ZIEL;5;5
11.12.23;Video;Video 9 (Klasse 6) - Französisch;P;V. 9.0;6;ÜBEN;1;2
11.12.23;Video;Video 9 (Klasse 6) - Französisch;P;V.9.2;6;DIFFERENZIERUNG_1;4;5
11.12.23;Video;Video 9 (Klasse 6) - Französisch;P;V.9.2;6;DIFFERENZIERUNG_2;3;3
11.12.23;Video;Video 9 (Klasse 6) - Französisch;P;V.9.2;6;DRAUßEN;6;6
11.12.23;Video;Video 9 (Klasse 6) - Französisch;P;V.9.2;6;ERFAHRUNG;2;3
11.12.23;Video;Video 9 (Klasse 6) - Französisch;P;V.9.2;6;GANZHEITLICH;4;3
11.12.23;Video;Video 9 (Klasse 6) - Französisch;P;V.9.2;6;HANDLUNG;3;4
11.12.23;Video;Video 9 (Klasse 6) - Französisch;P;V.9.2;6;KLIMA_1;1;1
11.12.23;Video;Video 9 (Klasse 6) - Französisch;P;V.9.2;6;KLIMA_2;1;2
11.12.23;Video;Video 9 (Klasse 6) - Französisch;P;V.9.2;6;KLIMA_3;2;2
11.12.23;Video;Video 9 (Klasse 6) - Französisch;P;V.9.2;6;KLIMA_4;1;1
11.12.23;Video;Video 9 (Klasse 6) - Französisch;P;V.9.2;6;KLIMA_5;1;1
11.12.23;Video;Video 9 (Klasse 6) - Französisch;P;V.9.2;6;KOMMUNIKATION_1;1;1
11.12.23;Video;Video 9 (Klasse 6) - Französisch;P;V.9.2;6;KOMMUNIKATION_2;1;2
11.12.23;Video;Video 9 (Klasse 6) - Französisch;P;V.9.2;6;KOMMUNIKATION_3;1;1
11.12.23;Video;Video 9 (Klasse 6) - Französisch;P;V.9.2;6;KOMPETENZ_1;4;4
11.12.23;Video;Video 9 (Klasse 6) - Französisch;P;V.9.2;6;KOMPETENZ_2;3;3
11.12.23;Video;Video 9 (Klasse 6) - Französisch;P;V.9.2;6;KOOPERATIV;3;3
11.12.23;Video;Video 9 (Klasse 6) - Französisch;P;V.9.2;6;LEISTUNG;1;1
11.12.23;Video;Video 9 (Klasse 6) - Französisch;P;V.9.2;6;LERNERO.;5;4
11.12.23;Video;Video 9 (Klasse 6) - Französisch;P;V.9.2;6;LERNORT_1;4;4
11.12.23;Video;Video 9 (Klasse 6) - Französisch;P;V.9.2;6;LERNORT_2;4;3
11.12.23;Video;Video 9 (Klasse 6) - Französisch;P;V.9.2;6;LERNORT_3;6;6
11.12.23;Video;Video 9 (Klasse 6) - Französisch;P;V.9.2;6;LERNZEIT_1;2;1
11.12.23;Video;Video 9 (Klasse 6) - Französisch;P;V.9.2;6;LERNZEIT_2;2;2
11.12.23;Video;Video 9 (Klasse 6) - Französisch;P;V.9.2;6;METHODEN;1;1
11.12.23;Video;Video 9 (Klasse 6) - Französisch;P;V.9.2;6;MOTIVIERUNG;3;2
11.12.23;Video;Video 9 (Klasse 6) - Französisch;P;V.9.2;6;PARTIZIPATION;5;3
11.12.23;Video;Video 9 (Klasse 6) - Französisch;P;V.9.2;6;PROZESS;2;1
11.12.23;Video;Video 9 (Klasse 6) - Französisch;P;V.9.2;6;SELBSTSTÄNDIGKEIT;4;3
11.12.23;Video;Video 9 (Klasse 6) - Französisch;P;V.9.2;6;SELBSTWIRKSAMKEIT;3;3
11.12.23;Video;Video 9 (Klasse 6) - Französisch;P;V.9.2;6;SICHERUNG;2;2
11.12.23;Video;Video 9 (Klasse 6) - Französisch;P;V.9.2;6;STRUKTUR_1;1;1
11.12.23;Video;Video 9 (Klasse 6) - Französisch;P;V.9.2;6;STRUKTUR_2;1;1
11.12.23;Video;Video 9 (Klasse 6) - Französisch;P;V.9.2;6;VERANSCHAULICHUNG;1;2
11.12.23;Video;Video 9 (Klasse 6) - Französisch;P;V.9.2;6;VERBINDEND;6;3
11.12.23;Video;Video 9 (Klasse 6) - Französisch;P;V.9.2;6;VORWISSEN;2;1
11.12.23;Video;Video 9 (Klasse 6) - Französisch;P;V.9.2;6;WIRKLICHKEIT;2;2
11.12.23;Video;Video 9 (Klasse 6) - Französisch;P;V.9.2;6;ZIEL;5;5
11.12.23;Video;Video 9 (Klasse 6) - Französisch;P;V.9.2;6;ÜBEN;1;1
11.12.23;Video;Video 9 (Klasse 6) - Französisch;PA;V.9.1;6;DIFFERENZIERUNG_1;6;6
11.12.23;Video;Video 9 (Klasse 6) - Französisch;PA;V.9.1;6;DIFFERENZIERUNG_2;2;2
11.12.23;Video;Video 9 (Klasse 6) - Französisch;PA;V.9.1;6;DRAUßEN;6;6
11.12.23;Video;Video 9 (Klasse 6) - Französisch;PA;V.9.1;6;ERFAHRUNG;2;2
11.12.23;Video;Video 9 (Klasse 6) - Französisch;PA;V.9.1;6;GANZHEITLICH;4;4
11.12.23;Video;Video 9 (Klasse 6) - Französisch;PA;V.9.1;6;HANDLUNG;5;4
11.12.23;Video;Video 9 (Klasse 6) - Französisch;PA;V.9.1;6;KLIMA_1;1;1
11.12.23;Video;Video 9 (Klasse 6) - Französisch;PA;V.9.1;6;KLIMA_2;2;2
11.12.23;Video;Video 9 (Klasse 6) - Französisch;PA;V.9.1;6;KLIMA_3;2;2
11.12.23;Video;Video 9 (Klasse 6) - Französisch;PA;V.9.1;6;KLIMA_4;1;1
11.12.23;Video;Video 9 (Klasse 6) - Französisch;PA;V.9.1;6;KLIMA_5;1;1
11.12.23;Video;Video 9 (Klasse 6) - Französisch;PA;V.9.1;6;KOMMUNIKATION_1;1;1
11.12.23;Video;Video 9 (Klasse 6) - Französisch;PA;V.9.1;6;KOMMUNIKATION_2;1;2
11.12.23;Video;Video 9 (Klasse 6) - Französisch;PA;V.9.1;6;KOMMUNIKATION_3;1;1
11.12.23;Video;Video 9 (Klasse 6) - Französisch;PA;V.9.1;6;KOMPETENZ_1;6;5
11.12.23;Video;Video 9 (Klasse 6) - Französisch;PA;V.9.1;6;KOMPETENZ_2;3;3
11.12.23;Video;Video 9 (Klasse 6) - Französisch;PA;V.9.1;6;KOOPERATIV;1;1
11.12.23;Video;Video 9 (Klasse 6) - Französisch;PA;V.9.1;6;LEISTUNG;1;1
11.12.23;Video;Video 9 (Klasse 6) - Französisch;PA;V.9.1;6;LERNERO.;4;3
11.12.23;Video;Video 9 (Klasse 6) - Französisch;PA;V.9.1;6;LERNORT_1;4;4
11.12.23;Video;Video 9 (Klasse 6) - Französisch;PA;V.9.1;6;LERNORT_2;4;3
11.12.23;Video;Video 9 (Klasse 6) - Französisch;PA;V.9.1;6;LERNORT_3;6;6
11.12.23;Video;Video 9 (Klasse 6) - Französisch;PA;V.9.1;6;LERNZEIT_1;2;2
11.12.23;Video;Video 9 (Klasse 6) - Französisch;PA;V.9.1;6;LERNZEIT_2;1;1
11.12.23;Video;Video 9 (Klasse 6) - Französisch;PA;V.9.1;6;METHODEN;1;2
11.12.23;Video;Video 9 (Klasse 6) - Französisch;PA;V.9.1;6;MOTIVIERUNG;2;3
11.12.23;Video;Video 9 (Klasse 6) - Französisch;PA;V.9.1;6;PARTIZIPATION;5;5
11.12.23;Video;Video 9 (Klasse 6) - Französisch;PA;V.9.1;6;PROZESS;2;2
11.12.23;Video;Video 9 (Klasse 6) - Französisch;PA;V.9.1;6;SELBSTSTÄNDIGKEIT;3;3
11.12.23;Video;Video 9 (Klasse 6) - Französisch;PA;V.9.1;6;SELBSTWIRKSAMKEIT;2;3
11.12.23;Video;Video 9 (Klasse 6) - Französisch;PA;V.9.1;6;SICHERUNG;2;2
11.12.23;Video;Video 9 (Klasse 6) - Französisch;PA;V.9.1;6;STRUKTUR_1;1;1
11.12.23;Video;Video 9 (Klasse 6) - Französisch;PA;V.9.1;6;STRUKTUR_2;1;1
11.12.23;Video;Video 9 (Klasse 6) - Französisch;PA;V.9.1;6;VERANSCHAULICHUNG;2;2
11.12.23;Video;Video 9 (Klasse 6) - Französisch;PA;V.9.1;6;VERBINDEND;6;6
11.12.23;Video;Video 9 (Klasse 6) - Französisch;PA;V.9.1;6;VORWISSEN;2;2
11.12.23;Video;Video 9 (Klasse 6) - Französisch;PA;V.9.1;6;WIRKLICHKEIT;5;5
11.12.23;Video;Video 9 (Klasse 6) - Französisch;PA;V.9.1;6;ZIEL;5;5
11.12.23;Video;Video 9 (Klasse 6) - Französisch;PA;V.9.1;6;ÜBEN;1;1
12.12.23;Schule;Deutsch;P;S.4.2;6;DIFFERENZIERUNG_1;6;6
12.12.23;Schule;Deutsch;P;S.4.2;6;DIFFERENZIERUNG_2;4;4
12.12.23;Schule;Deutsch;P;S.4.2;6;DRAUßEN;6;6
12.12.23;Schule;Deutsch;P;S.4.2;6;ERFAHRUNG;2;2
12.12.23;Schule;Deutsch;P;S.4.2;6;GANZHEITLICH;2;1
12.12.23;Schule;Deutsch;P;S.4.2;6;HANDLUNG;5;5
12.12.23;Schule;Deutsch;P;S.4.2;6;KLIMA_1;1;1
12.12.23;Schule;Deutsch;P;S.4.2;6;KLIMA_2;1;1
12.12.23;Schule;Deutsch;P;S.4.2;6;KLIMA_3;1;2
12.12.23;Schule;Deutsch;P;S.4.2;6;KLIMA_4;1;1
12.12.23;Schule;Deutsch;P;S.4.2;6;KLIMA_5;1;1
12.12.23;Schule;Deutsch;P;S.4.2;6;KOMMUNIKATION_1;1;1
12.12.23;Schule;Deutsch;P;S.4.2;6;KOMMUNIKATION_2;1;1
12.12.23;Schule;Deutsch;P;S.4.2;6;KOMMUNIKATION_3;1;2
12.12.23;Schule;Deutsch;P;S.4.2;6;KOMPETENZ_1;2;6
12.12.23;Schule;Deutsch;P;S.4.2;6;KOMPETENZ_2;4;2
12.12.23;Schule;Deutsch;P;S.4.2;6;KOOPERATIV;2;2
12.12.23;Schule;Deutsch;P;S.4.2;6;LEISTUNG;1;1
12.12.23;Schule;Deutsch;P;S.4.2;6;LERNERO.;2;2
12.12.23;Schule;Deutsch;P;S.4.2;6;LERNORT_1;2;2
12.12.23;Schule;Deutsch;P;S.4.2;6;LERNORT_2;1;2
12.12.23;Schule;Deutsch;P;S.4.2;6;LERNORT_3;6;6
12.12.23;Schule;Deutsch;P;S.4.2;6;LERNZEIT_1;1;2
12.12.23;Schule;Deutsch;P;S.4.2;6;LERNZEIT_2;1;1
12.12.23;Schule;Deutsch;P;S.4.2;6;METHODEN;1;1
12.12.23;Schule;Deutsch;P;S.4.2;6;MOTIVIERUNG;3;2
12.12.23;Schule;Deutsch;P;S.4.2;6;PARTIZIPATION;2;2
12.12.23;Schule;Deutsch;P;S.4.2;6;PROZESS;3;1
12.12.23;Schule;Deutsch;P;S.4.2;6;SELBSTSTÄNDIGKEIT;1;2
12.12.23;Schule;Deutsch;P;S.4.2;6;SELBSTWIRKSAMKEIT;2;3
12.12.23;Schule;Deutsch;P;S.4.2;6;SICHERUNG;2;2
12.12.23;Schule;Deutsch;P;S.4.2;6;STRUKTUR_1;1;1
12.12.23;Schule;Deutsch;P;S.4.2;6;STRUKTUR_2;1;1
12.12.23;Schule;Deutsch;P;S.4.2;6;VERANSCHAULICHUNG;1;1
12.12.23;Schule;Deutsch;P;S.4.2;6;VERBINDEND;6;6
12.12.23;Schule;Deutsch;P;S.4.2;6;VORWISSEN;1;1
12.12.23;Schule;Deutsch;P;S.4.2;6;WIRKLICHKEIT;4;3
12.12.23;Schule;Deutsch;P;S.4.2;6;ZIEL;2;6
12.12.23;Schule;Deutsch;P;S.4.2;6;ÜBEN;1;1
12.12.23;Schule;Deutsch;PA;S.4.3;6;DIFFERENZIERUNG_1;2;2
12.12.23;Schule;Deutsch;PA;S.4.3;6;DIFFERENZIERUNG_2;1;2
12.12.23;Schule;Deutsch;PA;S.4.3;6;DRAUßEN;6;6
12.12.23;Schule;Deutsch;PA;S.4.3;6;ERFAHRUNG;3;2
12.12.23;Schule;Deutsch;PA;S.4.3;6;GANZHEITLICH;2;2
12.12.23;Schule;Deutsch;PA;S.4.3;6;HANDLUNG;5;4
12.12.23;Schule;Deutsch;PA;S.4.3;6;KLIMA_1;1;1
12.12.23;Schule;Deutsch;PA;S.4.3;6;KLIMA_2;1;1
12.12.23;Schule;Deutsch;PA;S.4.3;6;KLIMA_3;1;1
12.12.23;Schule;Deutsch;PA;S.4.3;6;KLIMA_4;1;1
12.12.23;Schule;Deutsch;PA;S.4.3;6;KLIMA_5;1;1
12.12.23;Schule;Deutsch;PA;S.4.3;6;KOMMUNIKATION_1;1;1
12.12.23;Schule;Deutsch;PA;S.4.3;6;KOMMUNIKATION_2;1;1
12.12.23;Schule;Deutsch;PA;S.4.3;6;KOMMUNIKATION_3;1;1
12.12.23;Schule;Deutsch;PA;S.4.3;6;KOMPETENZ_1;2;5
12.12.23;Schule;Deutsch;PA;S.4.3;6;KOMPETENZ_2;5;3
12.12.23;Schule;Deutsch;PA;S.4.3;6;KOOPERATIV;1;1
12.12.23;Schule;Deutsch;PA;S.4.3;6;LEISTUNG;1;1
12.12.23;Schule;Deutsch;PA;S.4.3;6;LERNERO.;2;2
12.12.23;Schule;Deutsch;PA;S.4.3;6;LERNORT_1;2;2
12.12.23;Schule;Deutsch;PA;S.4.3;6;LERNORT_2;1;1
12.12.23;Schule;Deutsch;PA;S.4.3;6;LERNORT_3;6;5
12.12.23;Schule;Deutsch;PA;S.4.3;6;LERNZEIT_1;2;1
12.12.23;Schule;Deutsch;PA;S.4.3;6;LERNZEIT_2;1;1
12.12.23;Schule;Deutsch;PA;S.4.3;6;METHODEN;2;2
12.12.23;Schule;Deutsch;PA;S.4.3;6;MOTIVIERUNG;3;2
12.12.23;Schule;Deutsch;PA;S.4.3;6;PARTIZIPATION;2;3
12.12.23;Schule;Deutsch;PA;S.4.3;6;PROZESS;5;2
12.12.23;Schule;Deutsch;PA;S.4.3;6;SELBSTSTÄNDIGKEIT;2;2
12.12.23;Schule;Deutsch;PA;S.4.3;6;SELBSTWIRKSAMKEIT;2;2
12.12.23;Schule;Deutsch;PA;S.4.3;6;SICHERUNG;2;2
12.12.23;Schule;Deutsch;PA;S.4.3;6;STRUKTUR_1;1;1
12.12.23;Schule;Deutsch;PA;S.4.3;6;STRUKTUR_2;1;1
12.12.23;Schule;Deutsch;PA;S.4.3;6;VERANSCHAULICHUNG;3;3
12.12.23;Schule;Deutsch;PA;S.4.3;6;VERBINDEND;6;6
12.12.23;Schule;Deutsch;PA;S.4.3;6;VORWISSEN;1;1
12.12.23;Schule;Deutsch;PA;S.4.3;6;WIRKLICHKEIT;2;2
12.12.23;Schule;Deutsch;PA;S.4.3;6;ZIEL;2;6
12.12.23;Schule;Deutsch;PA;S.4.3;6;ÜBEN;1;1
12.12.23;Schule;Ethik;P;S. 4.0;6;DIFFERENZIERUNG_1;5;5
12.12.23;Schule;Ethik;P;S. 4.0;6;DIFFERENZIERUNG_2;3;3
12.12.23;Schule;Ethik;P;S. 4.0;6;DRAUßEN;6;6
12.12.23;Schule;Ethik;P;S. 4.0;6;ERFAHRUNG;2;2
12.12.23;Schule;Ethik;P;S. 4.0;6;GANZHEITLICH;2;1
12.12.23;Schule;Ethik;P;S. 4.0;6;HANDLUNG;5;4
12.12.23;Schule;Ethik;P;S. 4.0;6;KLIMA_1;1;1
12.12.23;Schule;Ethik;P;S. 4.0;6;KLIMA_2;1;2
12.12.23;Schule;Ethik;P;S. 4.0;6;KLIMA_3;1;1
12.12.23;Schule;Ethik;P;S. 4.0;6;KLIMA_4;1;1
12.12.23;Schule;Ethik;P;S. 4.0;6;KLIMA_5;1;1
12.12.23;Schule;Ethik;P;S. 4.0;6;KOMMUNIKATION_1;1;1
12.12.23;Schule;Ethik;P;S. 4.0;6;KOMMUNIKATION_2;1;1
12.12.23;Schule;Ethik;P;S. 4.0;6;KOMMUNIKATION_3;1;1
12.12.23;Schule;Ethik;P;S. 4.0;6;KOMPETENZ_1;2;2
12.12.23;Schule;Ethik;P;S. 4.0;6;KOMPETENZ_2;3;5
12.12.23;Schule;Ethik;P;S. 4.0;6;KOOPERATIV;1;1
12.12.23;Schule;Ethik;P;S. 4.0;6;LEISTUNG;1;1
12.12.23;Schule;Ethik;P;S. 4.0;6;LERNERO.;2;2
12.12.23;Schule;Ethik;P;S. 4.0;6;LERNORT_1;4;2
12.12.23;Schule;Ethik;P;S. 4.0;6;LERNORT_2;2;1
12.12.23;Schule;Ethik;P;S. 4.0;6;LERNORT_3;5;6
12.12.23;Schule;Ethik;P;S. 4.0;6;LERNZEIT_1;2;2
12.12.23;Schule;Ethik;P;S. 4.0;6;LERNZEIT_2;2;1
12.12.23;Schule;Ethik;P;S. 4.0;6;METHODEN;2;1
12.12.23;Schule;Ethik;P;S. 4.0;6;MOTIVIERUNG;5;2
12.12.23;Schule;Ethik;P;S. 4.0;6;PARTIZIPATION;2;3
12.12.23;Schule;Ethik;P;S. 4.0;6;PROZESS;5;2
12.12.23;Schule;Ethik;P;S. 4.0;6;SELBSTSTÄNDIGKEIT;1;3
12.12.23;Schule;Ethik;P;S. 4.0;6;SELBSTWIRKSAMKEIT;2;2
12.12.23;Schule;Ethik;P;S. 4.0;6;SICHERUNG;2;2
12.12.23;Schule;Ethik;P;S. 4.0;6;STRUKTUR_1;1;2
12.12.23;Schule;Ethik;P;S. 4.0;6;STRUKTUR_2;1;1
12.12.23;Schule;Ethik;P;S. 4.0;6;VERANSCHAULICHUNG;2;2
12.12.23;Schule;Ethik;P;S. 4.0;6;VERBINDEND;6;6
12.12.23;Schule;Ethik;P;S. 4.0;6;VORWISSEN;1;1
12.12.23;Schule;Ethik;P;S. 4.0;6;WIRKLICHKEIT;2;3
12.12.23;Schule;Ethik;P;S. 4.0;6;ZIEL;2;5
12.12.23;Schule;Ethik;P;S. 4.0;6;ÜBEN;1;1
12.12.23;Schule;Ethik;PA;S.4.1;6;DIFFERENZIERUNG_1;6;3
12.12.23;Schule;Ethik;PA;S.4.1;6;DIFFERENZIERUNG_2;3;4
12.12.23;Schule;Ethik;PA;S.4.1;6;DRAUßEN;6;6
12.12.23;Schule;Ethik;PA;S.4.1;6;ERFAHRUNG;3;3
12.12.23;Schule;Ethik;PA;S.4.1;6;GANZHEITLICH;3;3
12.12.23;Schule;Ethik;PA;S.4.1;6;HANDLUNG;5;5
12.12.23;Schule;Ethik;PA;S.4.1;6;KLIMA_1;1;1
12.12.23;Schule;Ethik;PA;S.4.1;6;KLIMA_2;4;3
12.12.23;Schule;Ethik;PA;S.4.1;6;KLIMA_3;2;2
12.12.23;Schule;Ethik;PA;S.4.1;6;KLIMA_4;1;1
12.12.23;Schule;Ethik;PA;S.4.1;6;KLIMA_5;1;1
12.12.23;Schule;Ethik;PA;S.4.1;6;KOMMUNIKATION_1;1;1
12.12.23;Schule;Ethik;PA;S.4.1;6;KOMMUNIKATION_2;1;1
12.12.23;Schule;Ethik;PA;S.4.1;6;KOMMUNIKATION_3;1;1
12.12.23;Schule;Ethik;PA;S.4.1;6;KOMPETENZ_1;2;5
12.12.23;Schule;Ethik;PA;S.4.1;6;KOMPETENZ_2;5;5
12.12.23;Schule;Ethik;PA;S.4.1;6;KOOPERATIV;1;1
12.12.23;Schule;Ethik;PA;S.4.1;6;LEISTUNG;2;1
12.12.23;Schule;Ethik;PA;S.4.1;6;LERNERO.;3;2
12.12.23;Schule;Ethik;PA;S.4.1;6;LERNORT_1;4;4
12.12.23;Schule;Ethik;PA;S.4.1;6;LERNORT_2;3;2
12.12.23;Schule;Ethik;PA;S.4.1;6;LERNORT_3;6;5
12.12.23;Schule;Ethik;PA;S.4.1;6;LERNZEIT_1;2;1
12.12.23;Schule;Ethik;PA;S.4.1;6;LERNZEIT_2;3;3
12.12.23;Schule;Ethik;PA;S.4.1;6;METHODEN;2;2
12.12.23;Schule;Ethik;PA;S.4.1;6;MOTIVIERUNG;5;2
12.12.23;Schule;Ethik;PA;S.4.1;6;PARTIZIPATION;3;3
12.12.23;Schule;Ethik;PA;S.4.1;6;PROZESS;5;2
12.12.23;Schule;Ethik;PA;S.4.1;6;SELBSTSTÄNDIGKEIT;2;4
12.12.23;Schule;Ethik;PA;S.4.1;6;SELBSTWIRKSAMKEIT;3;2
12.12.23;Schule;Ethik;PA;S.4.1;6;SICHERUNG;3;2
12.12.23;Schule;Ethik;PA;S.4.1;6;STRUKTUR_1;1;1
12.12.23;Schule;Ethik;PA;S.4.1;6;STRUKTUR_2;1;1
12.12.23;Schule;Ethik;PA;S.4.1;6;VERANSCHAULICHUNG;3;2
12.12.23;Schule;Ethik;PA;S.4.1;6;VERBINDEND;6;6
12.12.23;Schule;Ethik;PA;S.4.1;6;VORWISSEN;2;1
12.12.23;Schule;Ethik;PA;S.4.1;6;WIRKLICHKEIT;3;3
12.12.23;Schule;Ethik;PA;S.4.1;6;ZIEL;2;6
12.12.23;Schule;Ethik;PA;S.4.1;6;ÜBEN;2;1
13.12.23;Schule;Deutsch;GA;S.5.1;6;DIFFERENZIERUNG_1;6;6
13.12.23;Schule;Deutsch;GA;S.5.1;6;DIFFERENZIERUNG_2;5;4
13.12.23;Schule;Deutsch;GA;S.5.1;6;DRAUßEN;6;6
13.12.23;Schule;Deutsch;GA;S.5.1;6;ERFAHRUNG;2;2
13.12.23;Schule;Deutsch;GA;S.5.1;6;GANZHEITLICH;2;2
13.12.23;Schule;Deutsch;GA;S.5.1;6;HANDLUNG;6;5
13.12.23;Schule;Deutsch;GA;S.5.1;6;KLIMA_1;1;1
13.12.23;Schule;Deutsch;GA;S.5.1;6;KLIMA_2;1;1
13.12.23;Schule;Deutsch;GA;S.5.1;6;KLIMA_3;1;2
13.12.23;Schule;Deutsch;GA;S.5.1;6;KLIMA_4;1;1
13.12.23;Schule;Deutsch;GA;S.5.1;6;KLIMA_5;1;1
13.12.23;Schule;Deutsch;GA;S.5.1;6;KOMMUNIKATION_1;1;1
13.12.23;Schule;Deutsch;GA;S.5.1;6;KOMMUNIKATION_2;1;2
13.12.23;Schule;Deutsch;GA;S.5.1;6;KOMMUNIKATION_3;1;1
13.12.23;Schule;Deutsch;GA;S.5.1;6;KOMPETENZ_1;4;4
13.12.23;Schule;Deutsch;GA;S.5.1;6;KOMPETENZ_2;1;1
13.12.23;Schule;Deutsch;GA;S.5.1;6;KOOPERATIV;1;1
13.12.23;Schule;Deutsch;GA;S.5.1;6;LEISTUNG;1;1
13.12.23;Schule;Deutsch;GA;S.5.1;6;LERNERO.;1;2
13.12.23;Schule;Deutsch;GA;S.5.1;6;LERNORT_1;2;2
13.12.23;Schule;Deutsch;GA;S.5.1;6;LERNORT_2;1;1
13.12.23;Schule;Deutsch;GA;S.5.1;6;LERNORT_3;6;6
13.12.23;Schule;Deutsch;GA;S.5.1;6;LERNZEIT_1;1;1
13.12.23;Schule;Deutsch;GA;S.5.1;6;LERNZEIT_2;1;1
13.12.23;Schule;Deutsch;GA;S.5.1;6;METHODEN;1;1
13.12.23;Schule;Deutsch;GA;S.5.1;6;MOTIVIERUNG;1;2
13.12.23;Schule;Deutsch;GA;S.5.1;6;PARTIZIPATION;5;3
13.12.23;Schule;Deutsch;GA;S.5.1;6;PROZESS;1;2
13.12.23;Schule;Deutsch;GA;S.5.1;6;SELBSTSTÄNDIGKEIT;1;1
13.12.23;Schule;Deutsch;GA;S.5.1;6;SELBSTWIRKSAMKEIT;1;2
13.12.23;Schule;Deutsch;GA;S.5.1;6;SICHERUNG;2;2
13.12.23;Schule;Deutsch;GA;S.5.1;6;STRUKTUR_1;1;1
13.12.23;Schule;Deutsch;GA;S.5.1;6;STRUKTUR_2;1;2
13.12.23;Schule;Deutsch;GA;S.5.1;6;VERANSCHAULICHUNG;3;3
13.12.23;Schule;Deutsch;GA;S.5.1;6;VERBINDEND;6;6
13.12.23;Schule;Deutsch;GA;S.5.1;6;VORWISSEN;2;1
13.12.23;Schule;Deutsch;GA;S.5.1;6;WIRKLICHKEIT;2;2
13.12.23;Schule;Deutsch;GA;S.5.1;6;ZIEL;6;6
13.12.23;Schule;Deutsch;GA;S.5.1;6;ÜBEN;1;1
13.12.23;Schule;Deutsch;P;S.5.2;6;DIFFERENZIERUNG_1;6;6
13.12.23;Schule;Deutsch;P;S.5.2;6;DIFFERENZIERUNG_2;4;4
13.12.23;Schule;Deutsch;P;S.5.2;6;DRAUßEN;6;6
13.12.23;Schule;Deutsch;P;S.5.2;6;ERFAHRUNG;3;3
13.12.23;Schule;Deutsch;P;S.5.2;6;GANZHEITLICH;4;3
13.12.23;Schule;Deutsch;P;S.5.2;6;HANDLUNG;6;5
13.12.23;Schule;Deutsch;P;S.5.2;6;KLIMA_1;1;1
13.12.23;Schule;Deutsch;P;S.5.2;6;KLIMA_2;2;2
13.12.23;Schule;Deutsch;P;S.5.2;6;KLIMA_3;1;1
13.12.23;Schule;Deutsch;P;S.5.2;6;KLIMA_4;1;1
13.12.23;Schule;Deutsch;P;S.5.2;6;KLIMA_5;1;1
13.12.23;Schule;Deutsch;P;S.5.2;6;KOMMUNIKATION_1;1;1
13.12.23;Schule;Deutsch;P;S.5.2;6;KOMMUNIKATION_2;1;1
13.12.23;Schule;Deutsch;P;S.5.2;6;KOMMUNIKATION_3;1;1
13.12.23;Schule;Deutsch;P;S.5.2;6;KOMPETENZ_1;4;5
13.12.23;Schule;Deutsch;P;S.5.2;6;KOMPETENZ_2;3;3
13.12.23;Schule;Deutsch;P;S.5.2;6;KOOPERATIV;4;4
13.12.23;Schule;Deutsch;P;S.5.2;6;LEISTUNG;2;1
13.12.23;Schule;Deutsch;P;S.5.2;6;LERNERO.;2;2
13.12.23;Schule;Deutsch;P;S.5.2;6;LERNORT_1;3;2
13.12.23;Schule;Deutsch;P;S.5.2;6;LERNORT_2;1;2
13.12.23;Schule;Deutsch;P;S.5.2;6;LERNORT_3;6;6
13.12.23;Schule;Deutsch;P;S.5.2;6;LERNZEIT_1;2;2
13.12.23;Schule;Deutsch;P;S.5.2;6;LERNZEIT_2;4;4
13.12.23;Schule;Deutsch;P;S.5.2;6;METHODEN;1;2
13.12.23;Schule;Deutsch;P;S.5.2;6;MOTIVIERUNG;2;2
13.12.23;Schule;Deutsch;P;S.5.2;6;PARTIZIPATION;6;6
13.12.23;Schule;Deutsch;P;S.5.2;6;PROZESS;2;1
13.12.23;Schule;Deutsch;P;S.5.2;6;SELBSTSTÄNDIGKEIT;3;3
13.12.23;Schule;Deutsch;P;S.5.2;6;SELBSTWIRKSAMKEIT;1;1
